iso3,indicator_code,year,value,notes
QAT,INFLATION_PCT,2015,1.8140772393776,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2016,2.6765917009819,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2017,0.394878914083005,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2018,0.255815382724408,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2019,-0.666641124861147,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2020,-2.5403150300476,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2021,2.30446565742003,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2022,4.99527553740761,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2023,3.02764899198902,World Bank WDI indicator FP.CPI.TOTL.ZG
QAT,INFLATION_PCT,2024,1.26734310292375,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2000,-1.12499838517645,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2001,-1.12094804896791,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2002,0.247186492339686,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2003,0.612195358172966,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2004,0.5155078977673,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2005,0.479231671630955,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2006,2.20902314069647,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2007,4.16782358431579,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2008,9.87024816760266,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2009,5.0572227614833,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2010,5.33941733020905,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2011,5.8262163739404,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2012,2.86627029905053,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2013,3.51104209799866,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2014,2.24185348779063,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2015,1.22269318552328,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2016,2.05347076823965,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2017,-0.834845735027162,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2018,2.46594308994843,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2019,-1.19298644533328,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2020,3.37234961012303,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2021,3.06328988941548,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2022,2.47407371925372,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2023,2.32708518362706,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2024,1.68792112375809,World Bank WDI indicator FP.CPI.TOTL.ZG
SAU,INFLATION_PCT,2025,2.08420853585036,World Bank WDI indicator FP.CPI.TOTL.ZG
ARE,LIFE_EXP,2000,76.347,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2001,77.621,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2002,78.721,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2003,79.6,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2004,80.272,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2005,80.779,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2006,81.155,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2007,81.438,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2008,81.591,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2009,81.679,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2010,81.886,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2011,81.898,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2012,81.913,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2013,81.95,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2014,81.99,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2015,82.076,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2016,82.195,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2017,82.388,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2018,82.449,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2019,82.596,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2020,81.936,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2021,79.083,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2022,80.487,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2023,82.909,World Bank WDI indicator SP.DYN.LE00.IN
ARE,LIFE_EXP,2024,83.069,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2000,74.673,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2001,74.942,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2002,75.209,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2003,75.486,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2004,75.787,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2005,76.125,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2006,76.51,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2007,76.952,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2008,77.457,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2009,78.016,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2010,78.593,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2011,79.141,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2012,79.622,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2013,79.998,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2014,80.214,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2015,80.338,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2016,80.407,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2017,80.407,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2018,80.412,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2019,80.471,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2020,78.683,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2021,78.083,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2022,80.992,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2023,81.284,World Bank WDI indicator SP.DYN.LE00.IN
BHR,LIFE_EXP,2024,81.423,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2000,76.2258780487805,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2001,76.3843414634146,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2002,76.5316341463415,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2003,76.6445609756098,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2004,76.7276829268293,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2005,76.8007804878049,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2006,76.8876829268293,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2007,77.0101707317073,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2008,77.1890487804878,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2009,77.4333658536585,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2010,77.7262195121951,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2011,78.052243902439,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2012,78.3950243902439,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2013,78.7418048780488,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2014,79.0803414634146,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2015,79.3765609756098,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2016,79.6775853658537,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2017,79.9160731707317,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2018,80.1063658536585,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2019,81.969756097561,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2020,78.7609756097561,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2021,78.7365853658537,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2022,80.5878048780488,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2023,83.1878048780488,World Bank WDI indicator SP.DYN.LE00.IN
KWT,LIFE_EXP,2024,84.580487804878,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2000,73.643,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2001,73.979,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2002,74.276,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2003,74.521,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2004,74.82,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2005,75.07,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2006,75.354,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2007,75.596,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2008,76.124,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2009,76.631,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2010,77.184,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2011,77.74,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2012,78.187,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2013,78.633,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2014,79.03,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2015,79.346,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2016,79.581,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2017,79.748,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2018,79.864,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2019,79.946,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2020,77.763,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2021,75.969,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2022,77.911,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2023,80.031,World Bank WDI indicator SP.DYN.LE00.IN
OMN,LIFE_EXP,2024,80.246,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2000,75.25,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2001,75.486,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2002,75.766,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2003,76.097,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2004,76.484,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2005,76.909,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2006,77.323,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2007,77.741,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2008,78.262,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2009,78.837,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2010,79.444,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2011,79.994,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2012,80.499,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2013,80.974,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2014,81.395,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2015,81.785,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2016,82.147,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2017,82.458,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2018,82.714,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2019,82.945,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2020,80.409,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2021,81.083,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2022,81.857,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2023,82.368,World Bank WDI indicator SP.DYN.LE00.IN
QAT,LIFE_EXP,2024,82.522,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2000,72.607,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2001,72.951,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2002,73.296,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2003,73.657,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2004,74.027,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2005,74.4,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2006,74.762,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2007,75.066,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2008,75.301,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2009,75.447,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2010,75.616,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2011,75.808,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2012,76.09,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2013,76.517,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2014,77.116,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2015,77.776,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2016,78.354,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2017,78.721,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2018,78.75,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2019,78.313,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2020,77.596,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2021,77.089,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2022,77.31,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2023,78.732,World Bank WDI indicator SP.DYN.LE00.IN
SAU,LIFE_EXP,2024,78.982,World Bank WDI indicator SP.DYN.LE00.IN
ARE,OIL_RENT_PCT,2000,20.8440561536495,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2001,15.8062390008792,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2002,14.6453240587361,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2003,17.8057010079321,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2004,20.9182068452778,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2005,23.9417369873026,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2006,25.8820272214672,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2007,23.7183455650517,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2008,26.67204274176,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2009,18.418263242659,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2010,22.6797378677807,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2011,28.5990789001782,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2012,27.0648520266069,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2013,26.2480640478396,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2014,22.9458647037024,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2015,13.1025344354216,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2016,11.0807563620506,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2017,13.4985731745503,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2018,17.0989945007163,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2019,15.681591549088,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2020,10.4940977026696,World Bank WDI indicator NY.GDP.PETR.RT.ZS
ARE,OIL_RENT_PCT,2021,15.6730945329946,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2000,18.711078045797,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2001,15.0074471454831,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2002,14.4906538546743,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2003,14.9880274040125,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2004,16.6530213443367,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2005,20.0931217396654,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2006,20.3670614713082,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2007,18.9906048191926,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2008,21.6815768768211,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2009,14.4351176966592,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2010,17.3156329535965,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2011,23.3980559518896,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2012,20.0940234657871,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2013,20.8660137007827,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2014,18.8709266924557,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2015,9.82474436918962,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2016,7.62960432748572,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2017,8.93795259727704,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2018,11.3900811220261,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2019,9.8481886760226,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2020,6.69558923237194,World Bank WDI indicator NY.GDP.PETR.RT.ZS
BHR,OIL_RENT_PCT,2021,10.9376756365994,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2000,50.2892381187247,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2001,42.7980143074398,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2002,37.2003716194143,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2003,39.816851302288,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2004,46.1128336408051,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2005,53.3164834648164,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2006,51.0394540758358,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2007,48.1550015709463,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2008,52.8912935555667,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2009,38.854853146546,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2010,48.1906069290048,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2011,58.3689295808333,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2012,57.4129637304674,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2013,55.5579394462588,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2014,53.239569150436,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2015,36.4482994431389,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2016,31.6732106195044,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2017,36.0090908245608,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2018,44.0490671354298,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2019,38.6553473115018,World Bank WDI indicator NY.GDP.PETR.RT.ZS
KWT,OIL_RENT_PCT,2020,27.5816891390019,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2000,44.475781466106,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2001,36.285347329679,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2002,33.51317909328,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2003,33.3255110511249,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2004,36.7966643908859,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2005,42.841561539357,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2006,40.7520000982427,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2007,37.7986997972135,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2008,37.9131008037865,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2009,30.5131215016084,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2010,32.5688653439524,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2011,40.4074409203453,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2012,37.5396768679582,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2013,35.9895065337986,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2014,31.6791185960483,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2015,18.8680645519097,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2016,16.2724873177614,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2017,19.3050063067708,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2018,23.7087990780384,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2019,21.6117797561797,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2020,14.994277961787,World Bank WDI indicator NY.GDP.PETR.RT.ZS
OMN,OIL_RENT_PCT,2021,23.5387435070386,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2000,40.7661397416806,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2001,34.9268648116195,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2002,31.8348108510858,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2003,33.8929726986092,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2004,34.825040164201,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2005,38.1771562134119,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2006,34.1520126219521,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2007,30.8003611618771,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2008,32.6040710093919,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2009,23.0165618959946,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2010,26.6026039782648,World Bank WDI indicator NY.GDP.PETR.RT.ZS
QAT,OIL_RENT_PCT,2011,29.9468705202351,World Bank WDI indicator NY.GDP.PETR.RT.ZS
